Content_ID,Content_type,Category,URL,ReactionType,Datetime,Sentiment,Score
8B08E78C-4798-463A-B868-A0DC9FDE777F,gif,public speaking,https://socialbuzz.cdn.com/content/storage/8b08e78c-4798-463a-b868-a0dc9fde777f,heart,2020-11-12 21:01:54.0000000,positive,60
8B08E78C-4798-463A-B868-A0DC9FDE777F,gif,public speaking,https://socialbuzz.cdn.com/content/storage/8b08e78c-4798-463a-b868-a0dc9fde777f,disgust,2020-08-08 07:45:32.0000000,negative,0
8B08E78C-4798-463A-B868-A0DC9FDE777F,gif,public speaking,https://socialbuzz.cdn.com/content/storage/8b08e78c-4798-463a-b868-a0dc9fde777f,heart,2020-11-18 04:09:25.0000000,positive,60
8B08E78C-4798-463A-B868-A0DC9FDE777F,gif,public speaking,https://socialbuzz.cdn.com/content/storage/8b08e78c-4798-463a-b868-a0dc9fde777f,heart,2020-08-01 19:23:24.0000000,positive,60
8B08E78C-4798-463A-B868-A0DC9FDE777F,gif,public speaking,https://socialbuzz.cdn.com/content/storage/8b08e78c-4798-463a-b868-a0dc9fde777f,heart,2021-02-18 20:10:21.0000000,positive,60
5A5BF39D-1BFD-43F9-B304-EA8FBAAA3528,video,studying,https://socialbuzz.cdn.com/content/storage/5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,heart,2020-08-30 04:20:17.0000000,positive,60
5A5BF39D-1BFD-43F9-B304-EA8FBAAA3528,video,studying,https://socialbuzz.cdn.com/content/storage/5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,disgust,2020-07-06 15:48:58.0000000,negative,0
2B6921DE-E7F2-4E30-8FEB-36BD41BECAF0,audio,travel,https://socialbuzz.cdn.com/content/storage/2b6921de-e7f2-4e30-8feb-36bd41becaf0,disgust,2021-05-06 03:02:17.0000000,negative,0
2B6921DE-E7F2-4E30-8FEB-36BD41BECAF0,audio,travel,https://socialbuzz.cdn.com/content/storage/2b6921de-e7f2-4e30-8feb-36bd41becaf0,heart,2020-12-15 20:39:06.0000000,positive,60
EDC4A60A-B5BA-4178-B99E-9D34ED92599C,audio,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,heart,2021-06-07 14:04:12.0000000,positive,60
EDC4A60A-B5BA-4178-B99E-9D34ED92599C,audio,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,heart,2021-02-08 06:07:25.0000000,positive,60
EDC4A60A-B5BA-4178-B99E-9D34ED92599C,audio,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,heart,2020-11-23 06:16:15.0000000,positive,60
EDC4A60A-B5BA-4178-B99E-9D34ED92599C,audio,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,disgust,2020-07-08 13:41:02.0000000,negative,0
EDC4A60A-B5BA-4178-B99E-9D34ED92599C,audio,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,heart,2020-08-22 22:34:51.0000000,positive,60
90418E93-AA5A-4608-866E-25464B617C9B,audio,science,https://socialbuzz.cdn.com/content/storage/90418e93-aa5a-4608-866e-25464b617c9b,disgust,2021-04-29 07:23:42.0000000,negative,0
90418E93-AA5A-4608-866E-25464B617C9B,audio,science,https://socialbuzz.cdn.com/content/storage/90418e93-aa5a-4608-866e-25464b617c9b,heart,2021-05-11 02:50:59.0000000,positive,60
A727ED7F-5684-4536-B543-8E8FC93F40B1,video,cooking,https://socialbuzz.cdn.com/content/storage/a727ed7f-5684-4536-b543-8e8fc93f40b1,heart,2020-11-13 09:21:41.0000000,positive,60
5F87A730-589D-48FB-AB94-E69274D7B89E,photo,food,https://socialbuzz.cdn.com/content/storage/5f87a730-589d-48fb-ab94-e69274d7b89e,disgust,2021-01-22 00:22:40.0000000,negative,0
BFEB6117-9179-469D-9EA8-8F41A251A5FC,video,fitness,https://socialbuzz.cdn.com/content/storage/bfeb6117-9179-469d-9ea8-8f41a251a5fc,disgust,2021-06-01 01:07:59.0000000,negative,0
BFEB6117-9179-469D-9EA8-8F41A251A5FC,video,fitness,https://socialbuzz.cdn.com/content/storage/bfeb6117-9179-469d-9ea8-8f41a251a5fc,heart,2021-02-28 06:09:28.0000000,positive,60
846B8DCF-D2D2-45E7-816D-7DD62D4FBBE4,audio,culture,https://socialbuzz.cdn.com/content/storage/846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,heart,2021-01-02 20:23:38.0000000,positive,60
DAAB7B1A-FC8D-473E-BBF3-B29F4185AE56,video,science,https://socialbuzz.cdn.com/content/storage/daab7b1a-fc8d-473e-bbf3-b29f4185ae56,heart,2021-02-04 00:01:42.0000000,positive,60
DAAB7B1A-FC8D-473E-BBF3-B29F4185AE56,video,science,https://socialbuzz.cdn.com/content/storage/daab7b1a-fc8d-473e-bbf3-b29f4185ae56,disgust,2020-12-20 01:10:46.0000000,negative,0
DAAB7B1A-FC8D-473E-BBF3-B29F4185AE56,video,science,https://socialbuzz.cdn.com/content/storage/daab7b1a-fc8d-473e-bbf3-b29f4185ae56,disgust,2021-06-03 02:16:45.0000000,negative,0
026973EF-4B73-4901-9160-BC9E04516057,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,heart,2020-12-19 12:17:27.0000000,positive,60
026973EF-4B73-4901-9160-BC9E04516057,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,heart,2021-03-16 15:52:11.0000000,positive,60
026973EF-4B73-4901-9160-BC9E04516057,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,heart,2020-12-19 23:12:17.0000000,positive,60
026973EF-4B73-4901-9160-BC9E04516057,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,disgust,2020-12-27 23:36:09.0000000,negative,0
026973EF-4B73-4901-9160-BC9E04516057,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,disgust,2020-10-20 13:31:02.0000000,negative,0
8D32243C-2DD1-4128-BDE1-D643207E582C,photo,studying,https://socialbuzz.cdn.com/content/storage/8d32243c-2dd1-4128-bde1-d643207e582c,disgust,2020-12-03 11:30:02.0000000,negative,0
8D32243C-2DD1-4128-BDE1-D643207E582C,photo,studying,https://socialbuzz.cdn.com/content/storage/8d32243c-2dd1-4128-bde1-d643207e582c,heart,2020-09-14 11:25:21.0000000,positive,60
8D32243C-2DD1-4128-BDE1-D643207E582C,photo,studying,https://socialbuzz.cdn.com/content/storage/8d32243c-2dd1-4128-bde1-d643207e582c,heart,2020-09-13 17:03:47.0000000,positive,60
8D32243C-2DD1-4128-BDE1-D643207E582C,photo,studying,https://socialbuzz.cdn.com/content/storage/8d32243c-2dd1-4128-bde1-d643207e582c,disgust,2021-04-13 07:30:34.0000000,negative,0
8D32243C-2DD1-4128-BDE1-D643207E582C,photo,studying,https://socialbuzz.cdn.com/content/storage/8d32243c-2dd1-4128-bde1-d643207e582c,heart,2020-07-31 09:20:37.0000000,positive,60
8D32243C-2DD1-4128-BDE1-D643207E582C,photo,studying,https://socialbuzz.cdn.com/content/storage/8d32243c-2dd1-4128-bde1-d643207e582c,heart,2020-09-28 17:44:31.0000000,positive,60
8D32243C-2DD1-4128-BDE1-D643207E582C,photo,studying,https://socialbuzz.cdn.com/content/storage/8d32243c-2dd1-4128-bde1-d643207e582c,heart,2021-01-25 18:38:25.0000000,positive,60
8D32243C-2DD1-4128-BDE1-D643207E582C,photo,studying,https://socialbuzz.cdn.com/content/storage/8d32243c-2dd1-4128-bde1-d643207e582c,disgust,2020-06-24 06:45:10.0000000,negative,0
EDC4A60A-B5BA-4178-B99E-9D34ED92599C,audio,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,want,2020-07-28 05:10:49.0000000,positive,70
EDC4A60A-B5BA-4178-B99E-9D34ED92599C,audio,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,want,2020-12-01 19:12:21.0000000,positive,70
EDC4A60A-B5BA-4178-B99E-9D34ED92599C,audio,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,interested,2020-09-13 15:49:33.0000000,positive,30
EDC4A60A-B5BA-4178-B99E-9D34ED92599C,audio,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,super love,2020-07-22 18:49:16.0000000,positive,75
EDC4A60A-B5BA-4178-B99E-9D34ED92599C,audio,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,super love,2020-08-25 12:23:06.0000000,positive,75
EDC4A60A-B5BA-4178-B99E-9D34ED92599C,audio,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,interested,2020-07-03 07:19:38.0000000,positive,30
EDC4A60A-B5BA-4178-B99E-9D34ED92599C,audio,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,super love,2020-12-04 08:13:04.0000000,positive,75
5F87A730-589D-48FB-AB94-E69274D7B89E,photo,food,https://socialbuzz.cdn.com/content/storage/5f87a730-589d-48fb-ab94-e69274d7b89e,want,2021-03-10 14:12:53.0000000,positive,70
5F87A730-589D-48FB-AB94-E69274D7B89E,photo,food,https://socialbuzz.cdn.com/content/storage/5f87a730-589d-48fb-ab94-e69274d7b89e,interested,2020-11-24 03:13:19.0000000,positive,30
BFEB6117-9179-469D-9EA8-8F41A251A5FC,video,fitness,https://socialbuzz.cdn.com/content/storage/bfeb6117-9179-469d-9ea8-8f41a251a5fc,interested,2021-02-21 13:51:19.0000000,positive,30
1A5B511A-7199-4F05-988A-1F1D0380CA11,gif,travel,https://socialbuzz.cdn.com/content/storage/1a5b511a-7199-4f05-988a-1f1d0380ca11,want,2020-09-20 08:56:32.0000000,positive,70
1A5B511A-7199-4F05-988A-1F1D0380CA11,gif,travel,https://socialbuzz.cdn.com/content/storage/1a5b511a-7199-4f05-988a-1f1d0380ca11,super love,2021-03-21 13:26:07.0000000,positive,75
1A5B511A-7199-4F05-988A-1F1D0380CA11,gif,travel,https://socialbuzz.cdn.com/content/storage/1a5b511a-7199-4f05-988a-1f1d0380ca11,want,2021-05-06 15:34:36.0000000,positive,70
1A5B511A-7199-4F05-988A-1F1D0380CA11,gif,travel,https://socialbuzz.cdn.com/content/storage/1a5b511a-7199-4f05-988a-1f1d0380ca11,interested,2020-12-01 06:10:33.0000000,positive,30
1A5B511A-7199-4F05-988A-1F1D0380CA11,gif,travel,https://socialbuzz.cdn.com/content/storage/1a5b511a-7199-4f05-988a-1f1d0380ca11,want,2020-10-24 18:46:54.0000000,positive,70
1A5B511A-7199-4F05-988A-1F1D0380CA11,gif,travel,https://socialbuzz.cdn.com/content/storage/1a5b511a-7199-4f05-988a-1f1d0380ca11,super love,2021-02-18 10:16:13.0000000,positive,75
1A5B511A-7199-4F05-988A-1F1D0380CA11,gif,travel,https://socialbuzz.cdn.com/content/storage/1a5b511a-7199-4f05-988a-1f1d0380ca11,interested,2021-01-07 23:17:33.0000000,positive,30
10DF3489-3D58-4929-977C-D3E7E177F5FD,gif,studying,https://socialbuzz.cdn.com/content/storage/10df3489-3d58-4929-977c-d3e7e177f5fd,want,2021-02-21 13:22:50.0000000,positive,70
D3CC4CF1-81F9-49E7-BF5D-C0AE10A88139,video,culture,https://socialbuzz.cdn.com/content/storage/d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,want,2020-12-05 01:58:47.0000000,positive,70
D3CC4CF1-81F9-49E7-BF5D-C0AE10A88139,video,culture,https://socialbuzz.cdn.com/content/storage/d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,super love,2020-07-15 15:21:44.0000000,positive,75
D3CC4CF1-81F9-49E7-BF5D-C0AE10A88139,video,culture,https://socialbuzz.cdn.com/content/storage/d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,super love,2020-07-26 18:22:34.0000000,positive,75
D3CC4CF1-81F9-49E7-BF5D-C0AE10A88139,video,culture,https://socialbuzz.cdn.com/content/storage/d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,want,2021-05-31 07:04:12.0000000,positive,70
D3CC4CF1-81F9-49E7-BF5D-C0AE10A88139,video,culture,https://socialbuzz.cdn.com/content/storage/d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,interested,2020-08-02 19:12:14.0000000,positive,30
8B08E78C-4798-463A-B868-A0DC9FDE777F,gif,public speaking,https://socialbuzz.cdn.com/content/storage/8b08e78c-4798-463a-b868-a0dc9fde777f,interested,2021-05-17 06:23:26.0000000,positive,30
8B08E78C-4798-463A-B868-A0DC9FDE777F,gif,public speaking,https://socialbuzz.cdn.com/content/storage/8b08e78c-4798-463a-b868-a0dc9fde777f,super love,2020-12-11 19:45:25.0000000,positive,75
8B08E78C-4798-463A-B868-A0DC9FDE777F,gif,public speaking,https://socialbuzz.cdn.com/content/storage/8b08e78c-4798-463a-b868-a0dc9fde777f,want,2020-10-16 20:46:12.0000000,positive,70
34F73132-FFF6-4F01-A5EC-4B4B66461FC7,photo,fitness,https://socialbuzz.cdn.com/content/storage/34f73132-fff6-4f01-a5ec-4b4b66461fc7,want,2021-06-02 15:37:51.0000000,positive,70
34F73132-FFF6-4F01-A5EC-4B4B66461FC7,photo,fitness,https://socialbuzz.cdn.com/content/storage/34f73132-fff6-4f01-a5ec-4b4b66461fc7,super love,2021-01-09 01:09:52.0000000,positive,75
34F73132-FFF6-4F01-A5EC-4B4B66461FC7,photo,fitness,https://socialbuzz.cdn.com/content/storage/34f73132-fff6-4f01-a5ec-4b4b66461fc7,super love,2021-02-04 03:57:51.0000000,positive,75
34F73132-FFF6-4F01-A5EC-4B4B66461FC7,photo,fitness,https://socialbuzz.cdn.com/content/storage/34f73132-fff6-4f01-a5ec-4b4b66461fc7,want,2020-12-23 00:09:09.0000000,positive,70
34F73132-FFF6-4F01-A5EC-4B4B66461FC7,photo,fitness,https://socialbuzz.cdn.com/content/storage/34f73132-fff6-4f01-a5ec-4b4b66461fc7,want,2020-06-23 03:47:58.0000000,positive,70
DAAB7B1A-FC8D-473E-BBF3-B29F4185AE56,video,science,https://socialbuzz.cdn.com/content/storage/daab7b1a-fc8d-473e-bbf3-b29f4185ae56,interested,2021-01-17 09:47:07.0000000,positive,30
DAAB7B1A-FC8D-473E-BBF3-B29F4185AE56,video,science,https://socialbuzz.cdn.com/content/storage/daab7b1a-fc8d-473e-bbf3-b29f4185ae56,want,2020-12-16 20:35:08.0000000,positive,70
DAAB7B1A-FC8D-473E-BBF3-B29F4185AE56,video,science,https://socialbuzz.cdn.com/content/storage/daab7b1a-fc8d-473e-bbf3-b29f4185ae56,want,2020-09-02 04:42:27.0000000,positive,70
DAAB7B1A-FC8D-473E-BBF3-B29F4185AE56,video,science,https://socialbuzz.cdn.com/content/storage/daab7b1a-fc8d-473e-bbf3-b29f4185ae56,interested,2020-07-07 02:23:11.0000000,positive,30
026973EF-4B73-4901-9160-BC9E04516057,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,interested,2021-04-17 04:47:55.0000000,positive,30
026973EF-4B73-4901-9160-BC9E04516057,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,want,2021-01-07 10:24:20.0000000,positive,70
026973EF-4B73-4901-9160-BC9E04516057,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,interested,2020-08-21 13:35:04.0000000,positive,30
026973EF-4B73-4901-9160-BC9E04516057,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,super love,2020-10-06 09:10:59.0000000,positive,75
026973EF-4B73-4901-9160-BC9E04516057,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,want,2020-10-07 18:13:22.0000000,positive,70
026973EF-4B73-4901-9160-BC9E04516057,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,interested,2021-03-14 05:40:43.0000000,positive,30
026973EF-4B73-4901-9160-BC9E04516057,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,want,2021-04-10 15:19:33.0000000,positive,70
026973EF-4B73-4901-9160-BC9E04516057,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,interested,2020-11-23 13:56:32.0000000,positive,30
026973EF-4B73-4901-9160-BC9E04516057,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,interested,2020-12-21 16:29:54.0000000,positive,30
026973EF-4B73-4901-9160-BC9E04516057,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,interested,2020-09-30 06:52:38.0000000,positive,30
026973EF-4B73-4901-9160-BC9E04516057,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,super love,2020-09-22 20:24:49.0000000,positive,75
026973EF-4B73-4901-9160-BC9E04516057,audio,culture,https://socialbuzz.cdn.com/content/storage/026973ef-4b73-4901-9160-bc9e04516057,want,2021-05-29 19:52:18.0000000,positive,70
596A3FFE-1E2A-4999-BF8D-C8F4A8974343,video,animals,https://socialbuzz.cdn.com/content/storage/596a3ffe-1e2a-4999-bf8d-c8f4a8974343,interested,2020-08-18 04:04:09.0000000,positive,30
596A3FFE-1E2A-4999-BF8D-C8F4A8974343,video,animals,https://socialbuzz.cdn.com/content/storage/596a3ffe-1e2a-4999-bf8d-c8f4a8974343,want,2020-08-11 16:04:43.0000000,positive,70
596A3FFE-1E2A-4999-BF8D-C8F4A8974343,video,animals,https://socialbuzz.cdn.com/content/storage/596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,2020-12-07 22:44:26.0000000,positive,75
596A3FFE-1E2A-4999-BF8D-C8F4A8974343,video,animals,https://socialbuzz.cdn.com/content/storage/596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,2020-12-23 00:10:39.0000000,positive,75
596A3FFE-1E2A-4999-BF8D-C8F4A8974343,video,animals,https://socialbuzz.cdn.com/content/storage/596a3ffe-1e2a-4999-bf8d-c8f4a8974343,want,2020-12-20 00:51:55.0000000,positive,70
596A3FFE-1E2A-4999-BF8D-C8F4A8974343,video,animals,https://socialbuzz.cdn.com/content/storage/596a3ffe-1e2a-4999-bf8d-c8f4a8974343,want,2020-12-25 03:59:23.0000000,positive,70
596A3FFE-1E2A-4999-BF8D-C8F4A8974343,video,animals,https://socialbuzz.cdn.com/content/storage/596a3ffe-1e2a-4999-bf8d-c8f4a8974343,interested,2020-06-28 09:21:35.0000000,positive,30
596A3FFE-1E2A-4999-BF8D-C8F4A8974343,video,animals,https://socialbuzz.cdn.com/content/storage/596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,2021-01-09 10:38:02.0000000,positive,75
596A3FFE-1E2A-4999-BF8D-C8F4A8974343,video,animals,https://socialbuzz.cdn.com/content/storage/596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,2020-09-22 00:08:15.0000000,positive,75
A727ED7F-5684-4536-B543-8E8FC93F40B1,video,cooking,https://socialbuzz.cdn.com/content/storage/a727ed7f-5684-4536-b543-8e8fc93f40b1,want,2021-03-20 10:29:02.0000000,positive,70
A727ED7F-5684-4536-B543-8E8FC93F40B1,video,cooking,https://socialbuzz.cdn.com/content/storage/a727ed7f-5684-4536-b543-8e8fc93f40b1,interested,2020-07-26 03:21:55.0000000,positive,30
A727ED7F-5684-4536-B543-8E8FC93F40B1,video,cooking,https://socialbuzz.cdn.com/content/storage/a727ed7f-5684-4536-b543-8e8fc93f40b1,want,2020-06-20 22:29:43.0000000,positive,70
A727ED7F-5684-4536-B543-8E8FC93F40B1,video,cooking,https://socialbuzz.cdn.com/content/storage/a727ed7f-5684-4536-b543-8e8fc93f40b1,interested,2020-10-21 06:40:18.0000000,positive,30
E1DA66BA-31F3-46AF-AAA3-A183E3E7EB56,gif,veganism,https://socialbuzz.cdn.com/content/storage/e1da66ba-31f3-46af-aaa3-a183e3e7eb56,interested,2020-09-11 14:21:24.0000000,positive,30
E1DA66BA-31F3-46AF-AAA3-A183E3E7EB56,gif,veganism,https://socialbuzz.cdn.com/content/storage/e1da66ba-31f3-46af-aaa3-a183e3e7eb56,want,2020-12-06 10:04:41.0000000,positive,70
116451DA-4B67-4BCB-B43B-B19A914E0D36,video,food,https://socialbuzz.cdn.com/content/storage/116451da-4b67-4bcb-b43b-b19a914e0d36,interested,2020-09-21 16:37:50.0000000,positive,30
116451DA-4B67-4BCB-B43B-B19A914E0D36,video,food,https://socialbuzz.cdn.com/content/storage/116451da-4b67-4bcb-b43b-b19a914e0d36,want,2020-10-23 11:05:36.0000000,positive,70
116451DA-4B67-4BCB-B43B-B19A914E0D36,video,food,https://socialbuzz.cdn.com/content/storage/116451da-4b67-4bcb-b43b-b19a914e0d36,want,2020-11-23 11:18:30.0000000,positive,70
116451DA-4B67-4BCB-B43B-B19A914E0D36,video,food,https://socialbuzz.cdn.com/content/storage/116451da-4b67-4bcb-b43b-b19a914e0d36,super love,2021-03-03 10:41:27.0000000,positive,75
116451DA-4B67-4BCB-B43B-B19A914E0D36,video,food,https://socialbuzz.cdn.com/content/storage/116451da-4b67-4bcb-b43b-b19a914e0d36,super love,2020-10-10 03:28:16.0000000,positive,75
C136AE25-D882-4E2C-B515-5727AD2626A5,photo,soccer,https://socialbuzz.cdn.com/content/storage/c136ae25-d882-4e2c-b515-5727ad2626a5,want,2020-08-15 16:00:20.0000000,positive,70
C136AE25-D882-4E2C-B515-5727AD2626A5,photo,soccer,https://socialbuzz.cdn.com/content/storage/c136ae25-d882-4e2c-b515-5727ad2626a5,interested,2020-07-14 01:28:12.0000000,positive,30
C136AE25-D882-4E2C-B515-5727AD2626A5,photo,soccer,https://socialbuzz.cdn.com/content/storage/c136ae25-d882-4e2c-b515-5727ad2626a5,interested,2021-02-26 10:15:51.0000000,positive,30
C136AE25-D882-4E2C-B515-5727AD2626A5,photo,soccer,https://socialbuzz.cdn.com/content/storage/c136ae25-d882-4e2c-b515-5727ad2626a5,interested,2021-04-21 21:37:39.0000000,positive,30
C136AE25-D882-4E2C-B515-5727AD2626A5,photo,soccer,https://socialbuzz.cdn.com/content/storage/c136ae25-d882-4e2c-b515-5727ad2626a5,interested,2020-07-30 11:56:11.0000000,positive,30
C136AE25-D882-4E2C-B515-5727AD2626A5,photo,soccer,https://socialbuzz.cdn.com/content/storage/c136ae25-d882-4e2c-b515-5727ad2626a5,super love,2021-03-07 09:39:09.0000000,positive,75
BFEB6117-9179-469D-9EA8-8F41A251A5FC,video,fitness,https://socialbuzz.cdn.com/content/storage/bfeb6117-9179-469d-9ea8-8f41a251a5fc,interested,2020-12-30 03:59:05.0000000,positive,30
BFEB6117-9179-469D-9EA8-8F41A251A5FC,video,fitness,https://socialbuzz.cdn.com/content/storage/bfeb6117-9179-469d-9ea8-8f41a251a5fc,interested,2020-08-10 16:05:09.0000000,positive,30
BFEB6117-9179-469D-9EA8-8F41A251A5FC,video,fitness,https://socialbuzz.cdn.com/content/storage/bfeb6117-9179-469d-9ea8-8f41a251a5fc,super love,2020-09-13 17:25:13.0000000,positive,75
BFEB6117-9179-469D-9EA8-8F41A251A5FC,video,fitness,https://socialbuzz.cdn.com/content/storage/bfeb6117-9179-469d-9ea8-8f41a251a5fc,want,2021-01-15 08:07:49.0000000,positive,70
BFEB6117-9179-469D-9EA8-8F41A251A5FC,video,fitness,https://socialbuzz.cdn.com/content/storage/bfeb6117-9179-469d-9ea8-8f41a251a5fc,super love,2020-08-21 06:25:31.0000000,positive,75
BFEB6117-9179-469D-9EA8-8F41A251A5FC,video,fitness,https://socialbuzz.cdn.com/content/storage/bfeb6117-9179-469d-9ea8-8f41a251a5fc,super love,2020-10-10 07:32:54.0000000,positive,75
BFEB6117-9179-469D-9EA8-8F41A251A5FC,video,fitness,https://socialbuzz.cdn.com/content/storage/bfeb6117-9179-469d-9ea8-8f41a251a5fc,interested,2021-05-25 03:08:58.0000000,positive,30
BFEB6117-9179-469D-9EA8-8F41A251A5FC,video,fitness,https://socialbuzz.cdn.com/content/storage/bfeb6117-9179-469d-9ea8-8f41a251a5fc,interested,2021-03-14 03:03:46.0000000,positive,30
846B8DCF-D2D2-45E7-816D-7DD62D4FBBE4,audio,culture,https://socialbuzz.cdn.com/content/storage/846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,super love,2021-01-17 04:03:59.0000000,positive,75
846B8DCF-D2D2-45E7-816D-7DD62D4FBBE4,audio,culture,https://socialbuzz.cdn.com/content/storage/846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,want,2020-07-06 18:35:29.0000000,positive,70
7DF4B13F-C41A-4C81-88FB-213A6A96ACC5,audio,culture,https://socialbuzz.cdn.com/content/storage/7df4b13f-c41a-4c81-88fb-213a6a96acc5,want,2021-04-13 17:15:57.0000000,positive,70
7DF4B13F-C41A-4C81-88FB-213A6A96ACC5,audio,culture,https://socialbuzz.cdn.com/content/storage/7df4b13f-c41a-4c81-88fb-213a6a96acc5,want,2021-04-01 02:44:54.0000000,positive,70
7DF4B13F-C41A-4C81-88FB-213A6A96ACC5,audio,culture,https://socialbuzz.cdn.com/content/storage/7df4b13f-c41a-4c81-88fb-213a6a96acc5,interested,2020-08-22 12:50:26.0000000,positive,30
7DF4B13F-C41A-4C81-88FB-213A6A96ACC5,audio,culture,https://socialbuzz.cdn.com/content/storage/7df4b13f-c41a-4c81-88fb-213a6a96acc5,super love,2021-05-30 11:24:16.0000000,positive,75
7DF4B13F-C41A-4C81-88FB-213A6A96ACC5,audio,culture,https://socialbuzz.cdn.com/content/storage/7df4b13f-c41a-4c81-88fb-213a6a96acc5,interested,2021-05-11 23:01:42.0000000,positive,30
7DF4B13F-C41A-4C81-88FB-213A6A96ACC5,audio,culture,https://socialbuzz.cdn.com/content/storage/7df4b13f-c41a-4c81-88fb-213a6a96acc5,super love,2021-04-28 14:39:23.0000000,positive,75
7DF4B13F-C41A-4C81-88FB-213A6A96ACC5,audio,culture,https://socialbuzz.cdn.com/content/storage/7df4b13f-c41a-4c81-88fb-213a6a96acc5,want,2021-03-12 15:43:13.0000000,positive,70
8D32243C-2DD1-4128-BDE1-D643207E582C,photo,studying,https://socialbuzz.cdn.com/content/storage/8d32243c-2dd1-4128-bde1-d643207e582c,super love,2020-09-12 05:58:02.0000000,positive,75
8D32243C-2DD1-4128-BDE1-D643207E582C,photo,studying,https://socialbuzz.cdn.com/content/storage/8d32243c-2dd1-4128-bde1-d643207e582c,interested,2020-12-09 01:01:44.0000000,positive,30
8D32243C-2DD1-4128-BDE1-D643207E582C,photo,studying,https://socialbuzz.cdn.com/content/storage/8d32243c-2dd1-4128-bde1-d643207e582c,super love,2020-09-09 01:00:29.0000000,positive,75
8D32243C-2DD1-4128-BDE1-D643207E582C,photo,studying,https://socialbuzz.cdn.com/content/storage/8d32243c-2dd1-4128-bde1-d643207e582c,interested,2020-08-23 14:28:03.0000000,positive,30
8D32243C-2DD1-4128-BDE1-D643207E582C,photo,studying,https://socialbuzz.cdn.com/content/storage/8d32243c-2dd1-4128-bde1-d643207e582c,want,2021-01-12 21:58:48.0000000,positive,70
